scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
4413,60.2345,2,55458.85,901.02582,991962.5,74,0
4414,60.2447,2,346988.34,1417.70557,3423174,141,0
4415,60.2585,2,211052.19,704.89111,2119481.5,93,0
4416,60.2725,2,314167.41,641.34332,918960.94,58,0
4417,60.2875,2,210329.31,682.38660,722684.5,55,0
4419,60.3147,2,439427.06,563.76947,3584254.75,72,0
4420,60.3277,2,130962.02,1052.57239,1192916.75,165,0
4421,60.3483,2,67322.17,647.38556,1097905.63,86,0
4422,60.3648,2,73164.36,1023.85712,2872307.5,245,0
4423,60.3830,2,56503.73,593.28229,1000553.75,61,0
4424,60.3957,2,465754.38,682.38690,2603947.75,77,0
4426,60.4190,2,1919856,530.81281,6777058,59,0
4427,60.4335,2,170290.13,1024.98291,2106249.5,106,0
4428,60.4462,2,683039.13,578.25885,2358126.5,45,0
4429,60.4615,2,3341575.75,630.37006,9449215,103,0
4430,60.4707,2,38693.67,817.93579,976705.38,84,0
4431,60.4833,2,120931.59,745.41736,3630558.5,132,0
4433,60.5058,2,137641.97,596.84003,2038871.13,98,0
4434,60.5207,2,110655.76,860.46124,1486532.13,83,0
4435,60.5313,2,162438.3,1237.64185,1640123.88,132,0
4436,60.5450,2,228884.09,830.47510,1074874.88,52,0
4437,60.5583,2,182381.2,860.46118,1615483.13,89,0
4438,60.5700,2,254700.25,747.03925,1134038.38,55,0
4440,60.5885,2,7529755.5,630.37048,39876712,138,0
4441,60.6000,2,10972150,630.37091,61894664,158,0
4442,60.6067,2,93045.77,939.94202,684070.69,46,0
4443,60.6227,2,75911.32,530.31122,391277,31,0
4444,60.6363,2,389623.09,761.41669,4051626.25,99,0
4445,60.6483,2,40257.88,449.20929,253978.56,47,0
4447,60.6778,2,3034104.75,860.46283,41310256,205,0
4448,60.6900,2,3113740.25,860.46259,43288200,209,0
4449,60.7010,2,970095.31,435.23425,10328275,110,0
4450,60.7117,2,905400.63,946.53455,9744682,112,0
4451,60.7210,2,42971.55,1302.67932,1404084.38,166,0
4452,60.7385,2,2489558,435.23425,22983180,142,0
4454,60.7547,2,2339127.25,591.36005,5292835,103,0
4455,60.7693,2,117256.87,1074.55029,2079784.38,101,0
4456,60.7807,2,95054.64,1032.52942,2094118.25,107,0
4457,60.7918,2,2005970.63,591.36017,4903129,104,0
4458,60.8073,2,92671.14,736.38568,1028556.69,66,0
4459,60.8225,2,81698.08,761.41766,1233628.38,100,0
4461,60.8482,2,115086.18,743.69739,1963828.13,87,0
4462,60.8637,2,32092.67,1030.98633,203169.36,31,0
4463,60.8867,2,214095.72,795.39319,1541915.38,82,0
4464,60.8985,2,367787.88,831.47870,2686018,76,0
4465,60.9108,2,194333.33,730.05756,1752657,64,0
4466,60.9218,2,80666.37,382.22589,1006994.63,87,0
4468,60.9477,2,101288.11,887.45325,2190082.25,116,0
4469,60.9653,2,309865.94,1096.52637,4630713.5,159,0
4470,60.9808,2,924724.31,648.35583,12063660,138,0
4471,60.9905,2,474767.53,417.22446,2256806.75,46,0
4472,61.0075,2,807818.06,489.24362,4850546,110,0
4473,61.0195,2,148835.92,418.20712,1403598.5,71,0
4475,61.0415,2,1074070.88,597.32800,3423876,70,0
4476,61.0558,2,84352.71,433.69150,832807.63,68,0
4477,61.0690,2,532759.88,519.98529,2624750,102,0
4478,61.0820,2,228331.95,695.40704,4263098,146,0
4479,61.0935,2,320569.63,543.32312,2491722,88,0
4480,61.1055,2,378339.63,1232.64087,2338607.25,100,0
