scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
335,0.9363,2,165729568,649.34900,1138202880,83,0
336,0.9383,2,171727936,432.89954,1175126656,66,0
337,0.9406,2,146582656,649.85077,757440704,45,0
338,0.9425,2,118487264,649.85046,984456064,87,0
339,0.9445,2,119309008,433.23392,822872320,76,0
340,0.9467,2,9424382,648.84589,46613024,26,0
341,0.9500,2,5520301,1297.69128,46247288,56,0
342,0.9532,2,9288191,648.84558,46513412,29,0
343,0.9566,2,3426924.75,269.16071,54965036,113,0
344,0.9578,2,2038148.25,110.07130,18223766,70,0
345,0.9619,2,6529908,649.34802,25363500,21,0
346,0.9652,2,3517277.5,1298.69434,32168238,66,0
347,0.9685,2,7254122.5,649.34814,31355726,41,0
348,0.9720,2,2342508.75,583.29883,10866445,21,0
349,0.9756,2,1752672.5,1138.60278,10747106,50,0
350,0.9793,2,2275816.5,583.29871,10615234,31,0
352,0.9844,2,178749680,110.07127,1179348608,81,0
353,0.9867,2,169382800,110.07128,1090415232,83,0
354,0.9880,2,5304650,784.40985,80711488,92,0
355,0.9929,2,213819632,649.34906,1325616128,54,0
356,0.9955,2,170107264,649.34863,1148284160,77,0
357,0.9974,2,157884112,432.89944,1117737472,74,0
358,0.9997,2,137829344,649.85065,725630336,41,0
359,1.0016,2,96904544,649.85052,700782016,63,0
360,1.0036,2,121275232,433.23370,801144064,63,0
361,1.0059,2,9578033,648.84576,45307956,23,0
362,1.0091,2,5350123,1297.69128,44400416,50,0
363,1.0123,2,10116242,648.84607,51224820,28,0
364,1.0157,2,2220558.5,110.07133,19813636,83,0
365,1.0169,2,3455796.5,269.16077,54816220,99,0
366,1.0224,2,2304944,583.29865,10513812,19,0
367,1.0288,2,1853084.63,1138.60242,11427735,60,0
368,1.0324,2,2478924.25,583.29865,11686969,42,0
369,1.0362,2,6840082.5,649.34784,27191252,21,0
370,1.0395,2,3480270.75,1298.69409,31951014,59,0
371,1.0427,2,7206618,649.34821,31095528,43,0
373,1.0475,2,235790272,110.07128,1605568128,99,0
374,1.0498,2,154617536,110.07127,982058496,80,0
375,1.0510,2,5905523.5,784.40985,87869032,95,0
376,1.0573,2,222412112,649.34937,1317057408,50,0
377,1.0600,2,178917328,649.34882,1243366144,89,0
378,1.0619,2,164745232,432.89975,1137214592,80,0
379,1.0642,2,120141168,649.85077,633706368,38,0
380,1.0661,2,109150256,649.85052,865242496,84,0
381,1.0681,2,113345792,433.23389,776039232,75,0
382,1.0704,2,8506593,648.84583,41408152,22,0
383,1.0736,2,5692162,1297.69116,47794200,58,0
384,1.0769,2,8230431.5,648.84595,41563536,26,0
385,1.0803,2,5932317.5,269.16080,24932252,49,0
386,1.0815,2,3513818,269.16071,56022428,91,0
387,1.0841,2,8594701,513.28149,10590869,11,0
388,1.0876,2,3484998,513.28137,12972468,29,0
389,1.0911,2,9831542,513.28174,13336088,12,0
390,1.0946,2,6599797.5,649.34827,26207846,22,0
391,1.0980,2,3524074,1298.69470,31745414,74,0
392,1.1013,2,7060786,649.34821,29653032,47,0
394,1.1062,2,202731920,110.07129,1347027072,88,0
395,1.1085,2,140473008,110.07130,923681856,88,0
396,1.1097,2,5238408,784.41028,79891176,99,0
397,1.1151,2,205573056,649.34918,1255901696,58,0
398,1.1179,2,180229456,649.34906,1209720832,99,0
399,1.1198,2,161425696,432.89966,1161955840,82,0
400,1.1221,2,143596768,649.85095,777134272,52,0
401,1.1241,2,114296968,649.85059,936208128,96,0
402,1.1260,2,118841944,433.23389,850148032,80,0
403,1.1283,2,8994954,648.84619,43938624,24,0
404,1.1315,2,5616592,1297.69128,46977884,61,0
405,1.1348,2,8831730,648.84601,45001636,27,0
406,1.1382,2,2025776.38,110.07131,17845720,87,0
407,1.1394,2,3211867.5,269.16083,50518836,105,0
408,1.1431,2,2296731,583.29883,10582295,21,0
409,1.1467,2,1925547.25,1138.60278,11460255,49,0
410,1.1504,2,2527627.5,583.29877,11978808,32,0
411,1.1541,2,6861772,649.34821,27578444,23,0
412,1.1575,2,3314125.25,1298.69446,30324850,69,0
413,1.1608,2,6817297,649.34808,29310388,46,0
415,1.1657,2,236510032,110.07133,1585573888,101,0
416,1.1679,2,163584256,110.07132,1071673792,94,0
417,1.1692,2,5007885.5,784.41010,79149800,99,0
418,1.1751,2,183851216,649.34930,1102091648,47,0
419,1.1779,2,184356896,649.34924,1260065920,82,0
420,1.1799,2,165464880,432.89966,1139779584,72,0
421,1.1821,2,150445952,649.85095,781469312,42,0
422,1.1840,2,117371712,649.85071,920772736,87,0
423,1.1860,2,136608720,433.23392,963691584,78,0
424,1.1883,2,9067719,648.84576,44677204,25,0
425,1.1915,2,5638601,1297.69141,49502792,55,0
426,1.1948,2,9573247,648.84601,49415856,31,0
427,1.1981,2,2150158.25,110.07133,18564342,75,0
428,1.1993,2,3157350.25,269.16077,50259956,105,0
429,1.2027,2,2496797,583.29883,11775710,17,0
430,1.2063,2,2046388.63,1138.60303,12198324,57,0
