Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
815137	25908	58.2184	2	5.1473E+06	349170	863.5177	66.86	497	2115	HCD-HMSn
815137	25909	58.2206	2	3.2423E+06	166878	129.1319	39.19	486	2151	HCD-HMSn
815137	25910	58.2228	2	1.2342E+06	114377	129.1319	23.7	245	706	HCD-HMSn
815137	25911	58.2250	2	768899	84203	210.1414	21.27	221	724	HCD-HMSn
815137	25912	58.2263	2	1.4099E+07	849136	442.2741	107	824	4406	HCD-HMSn
815137	25913	58.2277	2	6.9068E+06	431052	634.3739	52.95	495	2317	HCD-HMSn
815137	25914	58.2298	2	3.6982E+06	169525	129.1319	49.88	599	3333	HCD-HMSn
815137	25915	58.2317	1	3.2935E+09	7.3839E+07	652.3631	300.3	32068	32068	HMS
815137	25916	58.2339	2	1.4895E+06	114649	110.0719	43.33	446	2024	HCD-HMSn
815137	25917	58.2361	2	552752	81849	209.6027	21.27	195	580	HCD-HMSn
815137	25918	58.2373	2	1.0577E+07	610665	129.1383	46.59	485	2410	HCD-HMSn
815137	25919	58.2392	2	4.7657E+06	474420	130.1415	114.5	501	2063	HCD-HMSn
815137	25920	58.2413	2	2.8218E+06	180554	505.3317	60.5	556	2442	HCD-HMSn
815137	25921	58.2435	2	3.2796E+06	171031	532.3427	35.24	478	2473	HCD-HMSn
815137	25922	58.2457	2	2.3627E+06	216266	414.2356	45.72	335	1303	HCD-HMSn
815137	25923	58.2479	2	2.8233E+06	191425	129.1319	37.61	310	1261	HCD-HMSn
815137	25924	58.2491	2	1.4045E+07	2.0325E+06	828.9222	128.1	462	2610	HCD-HMSn
815137	25925	58.2512	2	2.0405E+06	132584	132.142	42.61	426	1522	HCD-HMSn
815137	25926	58.2534	2	1.5659E+06	98643	775.9533	23.08	318	1430	HCD-HMSn
815137	25927	58.2556	2	1.0998E+06	83969	110.0719	34.29	408	1710	HCD-HMSn
815137	25928	58.2575	1	3.3489E+09	7.2219E+07	652.3632	293.7	32508	32508	HMS
815137	25929	58.2597	2	1.2931E+07	812266	316.2026	28.87	381	1571	HCD-HMSn
815137	25930	58.2609	2	1.0876E+07	2.4131E+06	120.0813	151.2	275	1517	HCD-HMSn
815137	25931	58.2620	2	6.2492E+06	665218	677.3439	59.97	411	1705	HCD-HMSn
815137	25932	58.2642	2	1.8163E+06	173675	120.0813	59.27	444	2215	HCD-HMSn
815137	25933	58.2664	2	6.3593E+06	461778	132.1419	91.5	542	2681	HCD-HMSn
815137	25934	58.2685	2	4.0966E+06	152387	129.132	32.09	517	2565	HCD-HMSn
815137	25935	58.2707	2	1.3176E+06	93467	129.1319	22.47	271	1035	HCD-HMSn
815137	25936	58.2729	2	927429	67801	317.1828	17.29	258	925	HCD-HMSn
815137	25937	58.2751	2	2.4324E+06	175079	129.1382	38.15	378	1758	HCD-HMSn
815137	25938	58.2773	2	648857	62048	859.4003	15.85	227	803	HCD-HMSn
815137	25939	58.2795	2	874155	58503	129.132	14.34	235	992	HCD-HMSn
815137	25940	58.2817	2	3.6225E+06	226784	129.1319	53.26	530	2327	HCD-HMSn
815137	25941	58.2835	1	3.4755E+09	7.8931E+07	652.3631	307.6	31412	31412	HMS
815137	25942	58.2858	2	6.7333E+06	1.5739E+06	120.0813	171.3	315	1722	HCD-HMSn
815137	25943	58.2879	2	3.5579E+06	240488	129.132	55.81	414	1980	HCD-HMSn
815137	25944	58.2891	2	1.1386E+07	1.0561E+06	128.1347	89.18	468	2173	HCD-HMSn
815137	25945	58.2913	2	2.8252E+06	210303	120.0812	69.79	429	1965	HCD-HMSn
815137	25946	58.2929	2	3.396E+06	240748	475.3213	57.66	481	2268	HCD-HMSn
815137	25947	58.2951	2	1.944E+06	135508	175.1193	53.28	507	2607	HCD-HMSn
815137	25948	58.2973	2	782630	90506	210.261	19.34	188	633	HCD-HMSn
815137	25949	58.2992	2	4.1976E+06	285400	129.132	79.2	510	2287	HCD-HMSn
815137	25950	58.3014	2	9.5922E+06	573721	1004.4058	103.1	770	3910	HCD-HMSn
815137	25951	58.3034	2	5.0098E+06	475482	547.3423	145.1	592	2526	HCD-HMSn
815137	25952	58.3056	2	3.1089E+06	354367	120.0812	136.7	528	2668	HCD-HMSn
815137	25953	58.3078	2	2.0446E+06	124754	129.132	46.69	394	2021	HCD-HMSn
815137	25954	58.3097	1	3.7964E+09	1.6493E+08	600.6699	538.6	27663	27663	HMS
815137	25955	58.3119	2	1.9629E+06	94236	128.1349	33.68	508	2289	HCD-HMSn
815137	25956	58.3141	2	565336	118795	209.2581	34.97	213	718	HCD-HMSn
815137	25957	58.3155	2	8.266E+06	566908	129.1318	68.66	397	1837	HCD-HMSn
815137	25958	58.3172	2	8.2733E+06	278929	565.8479	37.3	614	3237	HCD-HMSn
815137	25959	58.3193	2	2.8622E+06	148454	244.1662	50.27	504	2646	HCD-HMSn
815137	25960	58.3205	2	7.2616E+06	563590	129.1321	59.83	390	2099	HCD-HMSn
815137	25961	58.3227	2	6.6636E+06	545898	414.2355	102.8	561	2878	HCD-HMSn
815137	25962	58.3248	2	6.7554E+06	346716	679.3751	81.17	795	3969	HCD-HMSn
