scan_num, scan_time, type, bpi, bpi_mz, tic, num_peaks, num_deisotoped
419,0.4165,2,2.798278,263.66104,4.609364,3,0
420,0.4174,2,0.9359327,510.26602,2.74758,3,0
421,0.4183,2,110.9477,265.11801,112.8014,3,0
422,0.4192,2,0.9488863,502.31204,2.80957,3,0
423,0.4202,2,0.9439313,586.32300,3.723424,4,0
424,0.4214,2,0.940228,506.32999,2.748458,3,0
425,0.4224,2,0.9476107,766.47803,2.771278,3,0
426,0.4233,2,0.9447841,667.33997,3.703148,4,0
427,0.4246,2,0.9434817,560.28894,2.773144,3,0
428,0.4255,2,0.9679549,759.40100,2.778934,3,0
429,0.4265,2,3.424318,213.15999,5.265715,3,0
430,0.4274,2,0.962102,510.78403,2.710266,3,0
431,0.4284,2,0.9603486,890.51892,2.803327,3,0
432,0.4293,2,0.997421,510.26602,2.858411,3,0
433,0.4302,2,0.9742482,540.81091,2.811636,3,0
434,0.4312,2,0.9229239,252.17998,2.75286,3,0
435,0.4321,2,0.9174416,1072.56604,2.746272,3,0
436,0.4331,2,0.9714928,1239.62500,2.889849,3,0
437,0.4340,2,0.9878372,1034.52502,2.858988,3,0
438,0.4350,2,0.9564229,980.56396,2.826905,3,0
439,0.4359,2,0.9832397,1219.52905,2.790053,3,0
440,0.4369,2,0.9565625,1341.67896,2.819197,3,0
441,0.4381,2,0.9530186,599.35400,2.763803,3,0
442,0.4390,2,0.9452499,583.79993,2.770681,3,0
443,0.4399,2,0.9824814,511.32303,2.841169,3,0
444,0.4409,2,0.9328089,502.31204,2.720926,3,0
445,0.4418,2,0.9496701,685.39099,3.728876,4,0
446,0.4430,2,0.9719825,409.26102,2.855603,3,0
447,0.4440,2,0.9376701,556.34094,2.768032,3,0
448,0.4449,2,0.9508186,723.88196,3.699141,4,0
449,0.4462,2,0.9419816,429.24802,2.776758,3,0
450,0.4471,2,0.8967908,759.40100,2.678471,3,0
451,0.4481,2,2.873363,213.15999,4.767516,3,0
452,0.4490,2,24.27499,510.78403,26.11937,3,0
453,0.4500,2,0.9360402,890.51892,2.763007,3,0
454,0.4509,2,0.9567874,1019.52502,2.787433,3,0
455,0.4518,2,0.9137189,951.57202,2.721659,3,0
456,0.4528,2,0.9402071,519.33801,2.729977,3,0
457,0.4537,2,0.9835792,785.45398,2.900632,3,0
458,0.4547,2,0.9538857,881.51196,2.854283,3,0
459,0.4556,2,0.9612171,1034.52502,2.762,3,0
460,0.4566,2,0.9587132,1030.09802,2.764644,3,0
461,0.4575,2,0.9727094,1219.52905,2.883857,3,0
462,0.4585,2,0.9999366,1131.54199,2.906927,3,0
463,0.4597,2,68.68864,263.66104,70.51126,3,0
464,0.4606,2,0.9299498,583.79993,2.733961,3,0
465,0.4616,2,28.03027,265.11801,29.83808,3,0
466,0.4625,2,0.9233409,502.31204,2.733306,3,0
467,0.4634,2,0.9242067,586.32300,3.558084,4,0
468,0.4647,2,0.9383267,506.32999,2.756911,3,0
469,0.4656,2,0.9189553,766.47803,2.747567,3,0
470,0.4666,2,0.9498367,784.38196,3.676613,4,0
471,0.4678,2,357.6645,560.28894,364.739,3,0
472,0.4688,2,0.9800006,824.48596,2.816243,3,0
473,0.4697,2,0.9589703,213.15999,2.824548,3,0
474,0.4707,2,3.996403,510.78403,5.838535,3,0
475,0.4716,2,0.9279096,890.51892,2.721619,3,0
476,0.4725,2,0.9447638,1019.52502,2.772345,3,0
477,0.4735,2,6.808001,540.81091,8.677811,3,0
478,0.4744,2,0.944546,519.33801,2.779982,3,0
479,0.4754,2,0.9873212,1072.56604,2.790042,3,0
